"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2017-1-25","6,179.57","6,156.78","6,187.43","6,152.14","42.97K","0.23%"
"2017-1-24","6,165.26","6,167.84","6,177.21","6,154.07","50.13K","-0.11%"
"2017-1-23","6,172.17","6,130.44","6,189.17","6,130.20","50.39K","0.82%"
"2017-1-20","6,122.00","6,037.56","6,129.58","6,034.97","45.72K","1.30%"
"2017-1-19","6,043.68","6,054.73","6,074.46","6,029.64","44.42K","-0.41%"
"2017-1-18","6,068.59","6,067.17","6,098.78","6,049.97","46.14K","-0.22%"
"2017-1-17","6,082.07","6,006.08","6,082.20","5,957.04","50.54K","0.84%"
"2017-1-16","6,031.24","6,184.13","6,184.34","5,872.40","78.96K","-2.64%"
"2017-1-13","6,194.66","6,272.79","6,282.72","6,182.10","53.61K","-1.25%"
"2017-1-12","6,272.85","6,325.62","6,339.32","6,269.20","53.43K","-0.93%"
"2017-1-11","6,331.96","6,381.70","6,402.90","6,331.51","62.84K","-0.97%"
"2017-1-10","6,393.93","6,412.76","6,428.83","6,388.92","68.21K","-0.33%"
"2017-1-9","6,415.42","6,365.39","6,415.47","6,357.36","63.98K","0.69%"
"2017-1-6","6,371.62","6,398.86","6,401.74","6,364.89","64.90K","-0.43%"
"2017-1-5","6,399.28","6,391.58","6,412.87","6,385.12","61.45K","0.07%"
"2017-1-4","6,394.67","6,321.75","6,395.00","6,314.13","66.74K","1.17%"
"2017-1-3","6,320.76","6,273.82","6,320.95","6,273.75","48.58K","0.91%"
"2016-12-30","6,263.63","6,255.62","6,275.55","6,241.72","46.93K","0.18%"
"2016-12-29","6,252.61","6,261.87","6,286.74","6,242.98","45.03K","-0.28%"
"2016-12-28","6,270.24","6,288.73","6,295.89","6,257.10","48.57K","-0.30%"
"2016-12-27","6,288.86","6,291.65","6,311.04","6,284.04","49.28K","-0.09%"
"2016-12-26","6,294.75","6,260.34","6,295.24","6,194.27","54.44K","0.20%"
"2016-12-23","6,282.00","6,339.35","6,343.85","6,277.66","57.18K","-0.94%"
"2016-12-22","6,341.79","6,341.20","6,350.27","6,313.86","59.62K","-0.09%"
"2016-12-21","6,347.61","6,311.06","6,348.38","6,311.06","63.63K","0.75%"
"2016-12-20","6,300.64","6,314.61","6,315.54","6,275.31","60.92K","-0.32%"
"2016-12-19","6,320.73","6,319.86","6,330.38","6,297.37","62.58K","0.03%"
"2016-12-16","6,318.52","6,279.28","6,329.19","6,273.00","62.20K","0.61%"
"2016-12-15","6,280.40","6,216.14","6,310.74","6,211.27","64.73K","0.66%"
"2016-12-14","6,239.50","6,269.08","6,299.04","6,216.95","68.98K","-0.62%"
"2016-12-13","6,278.18","6,235.56","6,292.80","6,190.39","65.21K","0.47%"
"2016-12-12","6,249.08","6,512.96","6,519.63","6,241.61","94.74K","-4.07%"
"2016-12-9","6,513.92","6,519.39","6,534.90","6,500.21","59.22K","-0.21%"
"2016-12-8","6,527.43","6,561.72","6,562.66","6,522.96","56.99K","-0.47%"
"2016-12-7","6,558.02","6,493.00","6,558.24","6,481.92","59.41K","1.03%"
"2016-12-6","6,490.89","6,496.16","6,514.03","6,484.98","52.01K","0.08%"
"2016-12-5","6,486.02","6,462.26","6,522.60","6,451.08","66.82K","-0.54%"
"2016-12-2","6,520.97","6,617.87","6,623.79","6,520.97","81.10K","-1.56%"
"2016-12-1","6,624.47","6,593.59","6,624.85","6,593.07","77.82K","0.59%"
"2016-11-30","6,585.58","6,605.36","6,615.92","6,568.80","81.53K","-0.53%"
"2016-11-29","6,620.79","6,658.36","6,681.88","6,619.04","101.45K","-0.75%"
"2016-11-28","6,670.80","6,667.27","6,692.14","6,650.92","95.74K","0.27%"
"2016-11-25","6,652.82","6,620.22","6,652.92","6,531.37","88.94K","0.45%"
"2016-11-24","6,623.05","6,635.22","6,656.97","6,607.03","93.59K","-0.12%"
"2016-11-23","6,631.17","6,668.25","6,676.67","6,617.78","93.96K","-0.45%"
"2016-11-22","6,661.25","6,619.85","6,661.54","6,617.07","92.18K","0.75%"
"2016-11-21","6,611.54","6,597.17","6,635.89","6,591.98","78.75K","0.14%"
"2016-11-18","6,602.33","6,632.63","6,643.94","6,592.84","81.28K","-0.51%"
"2016-11-17","6,636.47","6,633.31","6,646.31","6,596.90","84.54K","-0.12%"
"2016-11-16","6,644.19","6,647.53","6,658.43","6,630.12","95.47K","0.06%"
"2016-11-15","6,640.46","6,622.88","6,641.04","6,602.28","105.11K","0.38%"
"2016-11-14","6,615.01","6,568.66","6,624.21","6,566.05","126.67K","0.47%"
"2016-11-11","6,583.89","6,539.36","6,584.41","6,527.45","110.37K","0.72%"
"2016-11-10","6,536.97","6,501.64","6,538.74","6,501.64","90.63K","1.29%"
"2016-11-9","6,453.57","6,504.41","6,507.86","6,380.57","88.06K","-0.76%"
"2016-11-8","6,503.18","6,487.65","6,518.19","6,476.44","72.45K","0.53%"
"2016-11-7","6,468.82","6,461.00","6,487.06","6,437.74","68.81K","0.10%"
"2016-11-4","6,462.59","6,482.60","6,502.74","6,449.56","70.64K","-0.33%"
"2016-11-3","6,483.73","6,442.35","6,521.00","6,436.91","77.55K","0.44%"
"2016-11-2","6,455.13","6,494.98","6,506.78","6,450.05","72.30K","-0.81%"
"2016-11-1","6,507.95","6,457.00","6,508.36","6,450.02","62.54K","0.86%"
"2016-10-31","6,452.21","6,441.43","6,460.77","6,408.27","60.25K","-0.06%"
"2016-10-28","6,455.83","6,512.04","6,536.83","6,455.15","70.70K","-0.94%"
"2016-10-27","6,517.36","6,522.89","6,529.47","6,488.36","67.10K","-0.20%"
"2016-10-26","6,530.39","6,561.16","6,561.25","6,511.66","80.86K","-0.50%"
"2016-10-25","6,563.35","6,543.47","6,563.52","6,536.94","83.92K","0.37%"
"2016-10-24","6,539.47","6,479.55","6,546.79","6,472.94","86.08K","0.99%"
"2016-10-21","6,475.28","6,498.99","6,506.61","6,424.44","73.20K","-0.35%"
"2016-10-20","6,498.24","6,495.83","6,506.58","6,474.78","65.58K","0.05%"
"2016-10-19","6,495.26","6,518.74","6,531.16","6,476.56","75.05K","-0.22%"
"2016-10-18","6,509.28","6,409.74","6,509.28","6,409.74","73.70K","1.50%"
"2016-10-17","6,413.15","6,478.51","6,487.67","6,394.49","71.71K","-0.87%"
"2016-10-14","6,469.49","6,476.26","6,477.85","6,423.58","65.86K","-0.24%"
"2016-10-13","6,484.83","6,480.93","6,501.56","6,468.13","68.47K","0.03%"
"2016-10-12","6,482.74","6,463.81","6,484.00","6,452.41","67.72K","-0.06%"
"2016-10-11","6,486.43","6,451.04","6,486.65","6,443.75","78.85K","0.60%"
"2016-10-10","6,447.69","6,364.52","6,447.94","6,345.33","72.72K","1.89%"
"2016-9-30","6,328.09","6,292.08","6,338.30","6,289.47","44.97K","0.47%"
"2016-9-29","6,298.79","6,288.92","6,323.42","6,288.92","50.69K","0.28%"
"2016-9-28","6,281.28","6,300.85","6,300.85","6,266.75","49.16K","-0.09%"
"2016-9-27","6,286.91","6,229.82","6,287.34","6,200.57","56.40K","0.73%"
"2016-9-26","6,241.52","6,363.93","6,364.21","6,239.87","72.11K","-2.03%"
"2016-9-23","6,370.58","6,397.33","6,402.64","6,369.22","62.58K","-0.24%"
"2016-9-22","6,385.64","6,381.16","6,410.57","6,377.17","62.97K","0.66%"
"2016-9-21","6,343.75","6,342.00","6,363.00","6,335.39","50.29K","0.03%"
"2016-9-20","6,342.03","6,344.71","6,346.93","6,319.76","54.51K","-0.03%"
"2016-9-19","6,344.18","6,292.81","6,344.45","6,292.81","54.98K","1.05%"
"2016-9-14","6,278.16","6,286.62","6,318.27","6,260.65","58.32K","-0.66%"
"2016-9-13","6,320.03","6,324.74","6,340.87","6,284.04","68.64K","0.45%"
"2016-9-12","6,291.64","6,362.77","6,383.84","6,283.82","90.04K","-2.77%"
"2016-9-9","6,471.05","6,518.68","6,539.35","6,470.90","78.67K","-0.72%"
"2016-9-8","6,517.98","6,489.62","6,518.33","6,478.65","72.46K","0.36%"
"2016-9-7","6,494.32","6,490.33","6,529.81","6,483.09","93.19K","0.02%"
"2016-9-6","6,492.97","6,392.61","6,493.35","6,345.69","86.83K","1.58%"
"2016-9-5","6,391.79","6,372.62","6,419.75","6,372.62","65.44K","0.55%"
"2016-9-2","6,356.95","6,371.49","6,403.57","6,320.48","67.51K","-0.38%"
"2016-9-1","6,381.48","6,434.26","6,445.43","6,380.90","71.89K","-0.82%"
"2016-8-31","6,434.21","6,422.80","6,441.11","6,390.70","65.28K","0.13%"
"2016-8-30","6,425.75","6,428.97","6,459.71","6,413.71","61.59K","-0.03%"
"2016-8-29","6,427.53","6,409.12","6,442.40","6,398.78","68.96K","0.26%"
"2016-8-26","6,410.73","6,395.77","6,460.87","6,395.73","74.79K","0.44%"
"2016-8-25","6,382.57","6,398.56","6,398.56","6,312.65","79.72K","-0.82%"
"2016-8-24","6,435.06","6,432.88","6,466.63","6,415.70","73.86K","0.10%"
"2016-8-23","6,428.70","6,414.98","6,448.54","6,380.91","80.57K","0.13%"
"2016-8-22","6,420.35","6,499.75","6,508.80","6,419.56","92.37K","-1.22%"
"2016-8-19","6,499.55","6,485.72","6,516.98","6,451.61","91.83K","0.14%"
"2016-8-18","6,490.41","6,485.93","6,527.20","6,466.40","110.42K","0.03%"
"2016-8-17","6,488.36","6,462.05","6,502.14","6,437.26","95.79K","0.30%"
"2016-8-16","6,468.89","6,449.91","6,488.70","6,446.24","109.71K","0.41%"
"2016-8-15","6,442.53","6,309.41","6,451.93","6,289.72","117.98K","2.28%"
"2016-8-12","6,299.09","6,218.35","6,299.09","6,204.96","68.64K","1.17%"
"2016-8-11","6,226.31","6,304.78","6,318.98","6,226.31","70.69K","-1.46%"
"2016-8-10","6,318.27","6,336.54","6,366.09","6,314.51","77.20K","-0.37%"
"2016-8-9","6,341.55","6,283.29","6,341.72","6,281.07","78.17K","0.81%"
"2016-8-8","6,290.76","6,191.65","6,290.90","6,152.58","77.05K","1.41%"
"2016-8-5","6,203.29","6,231.53","6,251.40","6,202.86","67.54K","-0.56%"
"2016-8-4","6,238.23","6,194.20","6,245.30","6,174.24","70.56K","0.64%"
"2016-8-3","6,198.39","6,154.47","6,203.61","6,140.83","68.69K","0.48%"
"2016-8-2","6,168.51","6,100.75","6,168.68","6,099.25","55.81K","0.97%"
"2016-8-1","6,109.28","6,179.20","6,179.20","6,046.40","72.91K","-1.51%"
"2016-7-29","6,202.89","6,239.85","6,259.20","6,183.16","72.68K","-0.65%"
"2016-7-28","6,243.29","6,220.92","6,273.38","6,148.86","91.32K","0.22%"
"2016-7-27","6,229.29","6,499.34","6,515.88","6,154.46","138.53K","-4.08%"
"2016-7-26","6,494.47","6,410.82","6,494.74","6,410.82","81.56K","1.34%"
"2016-7-25","6,408.78","6,383.56","6,441.32","6,374.26","81.09K","0.28%"
"2016-7-22","6,390.93","6,437.88","6,448.37","6,385.25","86.45K","-0.80%"
"2016-7-21","6,442.71","6,414.80","6,487.02","6,405.60","87.44K","0.39%"
"2016-7-20","6,417.92","6,429.69","6,454.18","6,404.15","74.82K","-0.22%"
"2016-7-19","6,431.94","6,407.03","6,431.94","6,355.48","80.96K","0.31%"
"2016-7-18","6,412.07","6,426.86","6,455.46","6,379.06","89.33K","-0.45%"
"2016-7-15","6,441.02","6,459.63","6,469.05","6,409.80","93.19K","-0.23%"
"2016-7-14","6,455.58","6,437.28","6,458.29","6,410.40","95.27K","0.14%"
"2016-7-13","6,446.56","6,413.81","6,456.77","6,392.40","112.12K","0.80%"
"2016-7-12","6,395.14","6,309.82","6,395.44","6,248.93","116.87K","1.31%"
"2016-7-11","6,312.50","6,320.06","6,387.07","6,306.13","103.66K","0.20%"
"2016-7-8","6,299.85","6,308.06","6,337.07","6,276.83","88.07K","-0.32%"
"2016-7-7","6,319.79","6,291.06","6,342.43","6,256.27","112.45K","0.36%"
"2016-7-6","6,297.40","6,250.49","6,299.73","6,231.54","95.07K","0.45%"
"2016-7-5","6,269.50","6,244.39","6,276.82","6,226.30","107.93K","0.60%"
"2016-7-4","6,231.88","6,079.58","6,240.60","6,078.63","100.08K","1.97%"
"2016-7-1","6,111.54","6,133.72","6,163.43","6,095.85","73.81K","-0.20%"
"2016-6-30","6,123.49","6,127.99","6,143.23","6,090.90","77.30K","0.05%"
"2016-6-29","6,120.20","6,130.58","6,145.00","6,100.08","93.06K","0.21%"
"2016-6-28","6,107.51","6,018.91","6,111.07","6,012.05","94.95K","1.05%"
"2016-6-27","6,044.22","5,864.73","6,044.32","5,864.61","84.05K","2.38%"
"2016-6-24","5,903.62","5,967.52","6,011.37","5,748.84","98.42K","-1.25%"
"2016-6-23","5,978.17","5,998.67","6,015.18","5,933.68","77.98K","-0.51%"
"2016-6-22","6,008.89","5,901.15","6,009.06","5,895.91","72.42K","1.56%"
"2016-6-21","5,916.80","6,023.92","6,053.41","5,888.36","88.14K","-1.15%"
"2016-6-20","5,985.57","5,965.82","5,995.00","5,908.48","74.53K","0.36%"
"2016-6-17","5,964.27","5,937.32","6,002.62","5,918.19","89.07K","0.57%"
"2016-6-16","5,930.55","5,945.49","5,979.12","5,909.69","96.03K","-0.37%"
"2016-6-15","5,952.85","5,701.39","5,972.85","5,692.81","90.88K","3.30%"
"2016-6-14","5,762.76","5,723.99","5,778.85","5,700.52","62.03K","0.28%"
"2016-6-13","5,746.44","5,943.73","5,992.33","5,746.00","87.14K","-4.61%"
"2016-6-8","6,023.88","6,037.41","6,058.18","5,972.74","73.50K","-0.36%"
"2016-6-7","6,045.36","6,048.32","6,052.05","6,010.35","69.60K","-0.11%"
"2016-6-6","6,051.86","6,051.95","6,067.47","6,008.93","73.55K","0.32%"
"2016-6-3","6,032.60","6,016.95","6,062.14","5,992.32","84.84K","0.31%"
"2016-6-2","6,013.89","5,961.72","6,014.61","5,955.35","81.25K","0.67%"
"2016-6-1","5,973.78","5,957.18","6,013.90","5,949.64","94.51K","0.44%"
"2016-5-31","5,947.32","5,721.83","5,947.43","5,721.83","95.24K","4.13%"
"2016-5-30","5,711.32","5,706.00","5,764.76","5,655.64","48.89K","-0.49%"
"2016-5-27","5,739.59","5,728.90","5,780.07","5,712.48","59.99K","-0.08%"
"2016-5-26","5,744.39","5,705.07","5,744.85","5,598.66","59.67K","0.51%"
"2016-5-25","5,715.18","5,780.27","5,803.98","5,691.61","53.30K","-0.49%"
"2016-5-24","5,743.18","5,800.00","5,800.17","5,701.66","57.96K","-1.14%"
"2016-5-23","5,809.48","5,752.15","5,811.68","5,752.08","62.78K","1.34%"
"2016-5-20","5,732.90","5,619.94","5,733.25","5,600.49","55.94K","1.17%"
"2016-5-19","5,666.73","5,628.73","5,729.40","5,628.65","56.44K","0.63%"
"2016-5-18","5,631.19","5,743.03","5,743.03","5,563.06","63.71K","-2.75%"
"2016-5-17","5,790.34","5,814.10","5,853.61","5,763.51","65.26K","-0.38%"
"2016-5-16","5,812.54","5,692.60","5,813.04","5,665.21","57.96K","1.72%"
"2016-5-13","5,714.31","5,708.63","5,779.89","5,677.94","53.08K","-0.21%"
"2016-5-12","5,726.46","5,647.07","5,727.58","5,559.69","58.22K","0.05%"
"2016-5-11","5,723.41","5,770.35","5,806.47","5,700.10","58.01K","-0.27%"
"2016-5-10","5,738.90","5,728.11","5,766.16","5,697.09","52.66K","-0.08%"
"2016-5-9","5,743.65","5,910.12","5,910.12","5,714.12","78.23K","-3.65%"
"2016-5-6","5,961.49","6,208.44","6,226.88","5,961.46","98.06K","-3.91%"
"2016-5-5","6,203.82","6,159.73","6,206.53","6,133.38","64.56K","0.55%"
"2016-5-4","6,169.78","6,144.57","6,213.19","6,136.30","74.56K","0.04%"
"2016-5-3","6,167.45","5,991.83","6,167.80","5,960.94","75.83K","3.04%"
"2016-4-29","5,985.59","5,963.91","6,018.27","5,953.13","49.70K","-0.08%"
"2016-4-28","5,990.33","6,014.13","6,027.20","5,888.06","60.43K","-0.44%"
"2016-4-27","6,016.70","6,051.44","6,086.36","6,005.16","60.73K","-0.50%"
"2016-4-26","6,046.77","5,971.81","6,047.06","5,958.40","56.06K","1.15%"
"2016-4-25","5,978.08","5,997.21","5,997.22","5,897.73","57.03K","-0.55%"
"2016-4-22","6,011.32","5,930.53","6,011.46","5,915.31","62.32K","0.68%"
"2016-4-21","5,970.68","6,000.30","6,085.94","5,960.50","84.81K","-0.86%"
"2016-4-20","6,022.21","6,331.87","6,344.78","5,923.43","117.33K","-4.53%"
"2016-4-19","6,308.23","6,314.58","6,334.90","6,262.61","69.44K","0.43%"
"2016-4-18","6,281.20","6,343.70","6,343.70","6,241.98","80.40K","-1.62%"
"2016-4-15","6,384.35","6,403.25","6,414.79","6,345.55","82.80K","-0.27%"
"2016-4-14","6,401.85","6,375.49","6,402.51","6,324.46","99.09K","0.91%"
"2016-4-13","6,344.23","6,292.57","6,421.73","6,292.57","132.99K","1.46%"
"2016-4-12","6,252.77","6,299.47","6,316.25","6,182.82","87.06K","-0.82%"
"2016-4-11","6,304.30","6,226.38","6,334.54","6,226.38","102.20K","2.20%"
"2016-4-8","6,168.74","6,176.86","6,199.15","6,087.10","88.67K","-0.97%"
"2016-4-7","6,228.97","6,344.37","6,355.33","6,228.97","109.93K","-1.49%"
"2016-4-6","6,323.43","6,262.60","6,324.20","6,243.11","104.68K","0.59%"
"2016-4-5","6,286.58","6,136.69","6,293.47","6,117.18","105.54K","2.65%"
"2016-4-1","6,124.53","6,129.72","6,157.74","6,022.97","85.22K","-0.51%"
"2016-3-31","6,155.81","6,164.28","6,211.14","6,133.60","94.92K","0.30%"
"2016-3-30","6,137.50","5,981.42","6,137.79","5,981.42","88.06K","3.64%"
"2016-3-29","5,921.87","6,029.94","6,041.38","5,875.07","79.00K","-1.92%"
"2016-3-28","6,037.78","6,114.77","6,167.24","6,017.49","93.78K","-0.65%"
"2016-3-25","6,077.43","6,006.67","6,081.09","5,996.54","78.23K","0.98%"
"2016-3-24","6,018.42","6,062.76","6,127.51","6,008.54","101.44K","-1.64%"
"2016-3-23","6,118.97","6,054.22","6,119.31","6,031.27","89.66K","0.72%"
"2016-3-22","6,075.49","6,045.84","6,130.26","6,013.05","107.72K","-0.39%"
"2016-3-21","6,099.48","6,016.69","6,100.03","6,001.32","131.83K","2.52%"
"2016-3-18","5,949.26","5,774.30","5,967.46","5,768.91","125.16K","3.54%"
"2016-3-17","5,745.98","5,589.22","5,759.54","5,579.73","84.58K","3.29%"
"2016-3-16","5,562.80","5,662.44","5,689.28","5,531.33","57.49K","-1.37%"
"2016-3-15","5,639.80","5,672.75","5,701.57","5,609.00","66.27K","-0.89%"
"2016-3-14","5,690.59","5,568.46","5,748.33","5,568.46","80.00K","3.30%"
"2016-3-11","5,508.98","5,460.54","5,545.34","5,433.32","49.80K","-0.23%"
"2016-3-10","5,521.95","5,617.42","5,657.26","5,517.02","59.56K","-1.69%"
"2016-3-9","5,617.04","5,627.14","5,709.52","5,583.07","72.62K","-2.56%"
"2016-3-8","5,764.33","5,751.39","5,764.33","5,538.15","98.15K","0.20%"
"2016-3-7","5,752.55","5,686.69","5,788.47","5,681.85","87.17K","2.33%"
"2016-3-4","5,621.56","5,755.12","5,805.41","5,542.98","108.83K","-2.69%"
"2016-3-3","5,776.98","5,757.36","5,872.92","5,745.62","128.53K","0.41%"
"2016-3-2","5,753.15","5,464.73","5,763.80","5,462.74","110.67K","5.11%"
"2016-3-1","5,473.63","5,361.79","5,504.75","5,294.54","80.80K","2.30%"
"2016-2-29","5,350.43","5,618.51","5,618.51","5,286.34","86.70K","-5.28%"
"2016-2-26","5,648.94","5,668.33","5,701.05","5,517.63","79.86K","0.41%"
"2016-2-25","5,626.05","6,097.42","6,097.54","5,604.10","110.67K","-7.94%"
"2016-2-24","6,111.04","6,041.75","6,116.25","5,975.14","89.82K","0.67%"
"2016-2-23","6,070.50","6,102.51","6,118.64","5,982.21","87.88K","-0.54%"
"2016-2-22","6,103.72","6,055.68","6,111.69","6,029.46","94.32K","2.08%"
"2016-2-19","5,979.52","5,939.70","6,009.72","5,919.68","70.38K","0.38%"
"2016-2-18","5,957.13","6,009.75","6,034.85","5,945.20","93.72K","-0.24%"
"2016-2-17","5,971.41","5,889.50","5,979.41","5,854.22","90.58K","1.17%"
"2016-2-16","5,902.53","5,694.75","5,918.59","5,694.75","82.88K","4.14%"
"2016-2-15","5,668.04","5,485.72","5,700.52","5,482.80","53.63K","0.07%"
"2016-2-5","5,664.20","5,734.48","5,747.98","5,662.44","56.08K","-1.00%"
"2016-2-4","5,721.49","5,631.32","5,744.02","5,631.32","71.08K","1.98%"
"2016-2-3","5,610.17","5,520.64","5,634.92","5,482.22","63.28K","0.42%"
"2016-2-2","5,586.63","5,407.71","5,594.36","5,407.67","66.57K","3.47%"
"2016-2-1","5,399.48","5,458.60","5,493.98","5,319.70","64.72K","-1.27%"
"2016-1-29","5,469.13","5,262.46","5,515.49","5,248.21","72.36K","3.75%"
"2016-1-28","5,271.23","5,441.74","5,511.32","5,257.08","67.34K","-4.41%"
"2016-1-27","5,514.19","5,604.17","5,628.19","5,240.65","87.92K","-1.34%"
"2016-1-26","5,589.31","5,966.71","5,982.50","5,573.83","85.44K","-7.48%"
"2016-1-25","6,041.33","6,034.08","6,093.27","5,976.34","65.31K","1.02%"
"2016-1-22","5,980.61","5,954.36","6,013.97","5,799.71","69.83K","1.59%"
"2016-1-21","5,886.88","6,031.17","6,191.32","5,886.88","81.88K","-4.10%"
"2016-1-20","6,138.50","6,161.23","6,244.96","6,095.72","91.95K","-0.95%"
"2016-1-19","6,197.09","5,965.35","6,203.40","5,956.23","87.98K","3.65%"
"2016-1-18","5,978.91","5,768.76","6,051.18","5,765.15","72.47K","1.45%"
"2016-1-15","5,893.68","6,078.62","6,135.27","5,852.24","88.63K","-3.77%"
"2016-1-14","6,124.82","5,734.61","6,137.51","5,726.88","92.25K","3.39%"
"2016-1-13","5,924.04","6,168.99","6,226.54","5,924.04","86.12K","-3.46%"
"2016-1-12","6,136.66","6,126.67","6,205.59","5,994.64","91.91K","0.13%"
"2016-1-11","6,128.66","6,435.89","6,529.88","6,128.22","115.60K","-6.72%"
"2016-1-8","6,570.43","6,618.08","6,689.14","6,222.59","111.13K","1.67%"
"2016-1-7","6,462.24","6,937.42","6,937.42","6,454.97","28.43K","-8.54%"
"2016-1-6","7,065.61","6,916.53","7,066.08","6,878.65","100.93K","2.55%"
"2016-1-5","6,889.74","6,663.73","7,020.54","6,627.64","113.43K","-1.34%"
"2016-1-4","6,983.40","7,615.51","7,624.10","6,983.29","78.02K","-8.33%"
"2015-12-31","7,617.69","7,745.64","7,763.30","7,617.39","79.78K","-1.59%"
"2015-12-30","7,741.05","7,693.02","7,747.35","7,664.28","85.53K","0.87%"
"2015-12-29","7,674.39","7,591.71","7,675.31","7,545.35","77.29K","0.93%"
"2015-12-28","7,603.36","7,815.38","7,837.63","7,603.36","109.81K","-2.42%"
"2015-12-25","7,792.12","7,759.84","7,805.05","7,738.87","81.25K","0.50%"
"2015-12-24","7,753.04","7,760.38","7,778.94","7,635.78","91.51K","-0.26%"
"2015-12-23","7,773.28","7,859.13","7,881.29","7,756.33","118.17K","-1.06%"
"2015-12-22","7,856.61","7,811.00","7,856.95","7,752.70","111.59K","0.87%"
"2015-12-21","7,788.56","7,698.44","7,798.08","7,692.10","115.02K","1.16%"
"2015-12-18","7,699.37","7,708.34","7,746.51","7,650.56","114.42K","-0.22%"
"2015-12-17","7,716.25","7,570.67","7,716.48","7,570.67","130.06K","2.48%"
"2015-12-16","7,529.40","7,522.73","7,574.65","7,503.09","85.35K","0.42%"
"2015-12-15","7,498.18","7,448.71","7,534.22","7,447.11","86.02K","0.77%"
"2015-12-14","7,441.03","7,224.81","7,441.76","7,210.41","79.96K","2.06%"
"2015-12-11","7,290.70","7,320.16","7,347.36","7,253.84","72.13K","-0.81%"
"2015-12-10","7,350.21","7,374.35","7,437.71","7,332.98","78.99K","-0.33%"
"2015-12-9","7,374.27","7,369.11","7,431.04","7,322.87","83.30K","-0.40%"
"2015-12-8","7,404.14","7,555.46","7,555.46","7,398.56","94.94K","-2.61%"
"2015-12-7","7,602.23","7,526.22","7,602.77","7,476.19","92.88K","1.21%"
"2015-12-4","7,511.67","7,533.61","7,600.34","7,464.28","101.36K","-0.78%"
"2015-12-3","7,570.51","7,413.22","7,571.45","7,412.65","95.33K","2.22%"
"2015-12-2","7,405.86","7,423.50","7,444.22","7,201.66","102.65K","-0.51%"
"2015-12-1","7,443.95","7,403.94","7,519.94","7,358.37","113.01K","0.48%"
"2015-11-30","7,408.40","7,388.28","7,467.47","7,035.55","129.23K","0.44%"
"2015-11-27","7,376.12","7,839.31","7,852.00","7,317.65","152.97K","-6.32%"
"2015-11-26","7,874.08","7,962.17","7,974.74","7,859.63","140.41K","-0.61%"
"2015-11-25","7,922.38","7,803.29","7,925.54","7,795.16","124.44K","1.59%"
"2015-11-24","7,798.50","7,739.09","7,799.01","7,635.78","110.26K","0.70%"
"2015-11-23","7,744.18","7,816.85","7,876.48","7,710.05","142.38K","-0.80%"
"2015-11-20","7,806.27","7,741.68","7,844.06","7,720.16","146.08K","1.14%"
